model_id	total_time	NLLH	AIC	AICc	BIC	n_converged	start_time_0	start_time_1	start_time_2	start_time_3	start_time_4	start_time_5	start_time_6	start_time_7	start_time_8	start_time_9	start_time_10	start_time_11	start_time_12	start_time_13	start_time_14	start_time_15	start_time_16	start_time_17	start_time_18	start_time_19
M_01000100001000110001000001000001	8.984555721282959	27.543035570001308	73.08607114000262	73.82987279289517	104.85093292760543	19	0.4454045295715332	0.39633655548095703	0.3120129108428955	0.36181116104125977	0.2985382080078125	0.3604469299316406	0.235947847366333	0.3267951011657715	0.5341548919677734	0.39597415924072266	0.5764646530151367	0.4992692470550537	0.4272482395172119	0.6967225074768066	0.4590580463409424	0.3884429931640625	0.3732872009277344	0.5753505229949951	0.855841875076294	0.46544814109802246
M_01000100001000010011000001000001	8.90944504737854	38.26314933420326	94.52629866840653	95.27010032129908	126.29116045600934	19	0.38147664070129395	0.7188944816589355	0.3996601104736328	0.2740743160247803	0.6658005714416504	0.3540048599243164	0.4968085289001465	0.4042978286743164	0.6178858280181885	0.44502902030944824	0.30060625076293945	0.43048834800720215	0.4710969924926758	0.41210269927978516	0.35775136947631836	0.3425893783569336	0.31705474853515625	0.3771026134490967	0.3782505989074707	0.7644698619842529
M_01000100001000110011000000000001	7.482851982116699	92.88932985783957	203.77865971567914	204.5224613685717	235.54352150328197	18	0.3258535861968994	0.37929511070251465	0.25945353507995605	0.30318379402160645	0.48333001136779785	0.37580442428588867	0.39189839363098145	0.41575074195861816	0.44698286056518555	0.46827149391174316	0.3295776844024658	0.39092326164245605	0.7718737125396729	0.2923398017883301	0.2749464511871338	0.20794916152954102	0.5044596195220947	0.320009708404541	0.36544132232666016	0.1755073070526123
M_01000100000000110011000001000001	9.756487607955933	20.818201957586766	59.63640391517353	60.380205568066096	91.40126570277634	18	0.47545337677001953	0.7753512859344482	0.4465329647064209	0.6851112842559814	0.38157081604003906	0.530383825302124	0.36296629905700684	0.48800039291381836	0.3717930316925049	0.4545319080352783	0.4048652648925781	0.4228963851928711	0.5475449562072754	0.5973060131072998	0.31470394134521484	0.5354464054107666	0.3830080032348633	0.5411849021911621	0.6036016941070557	0.4342348575592041
M_01000000001000110011000001000001	10.769875764846802	41.422191359601314	100.84438271920263	101.58818437209518	132.60924450680545	13	0.6298692226409912	0.3336217403411865	0.6913964748382568	0.4454691410064697	0.4213230609893799	0.6368277072906494	0.4251983165740967	0.458251953125	0.574268102645874	0.5766551494598389	0.5406649112701416	0.5417797565460205	0.5643949508666992	0.5868682861328125	0.7100894451141357	0.9819819927215576	0.6813759803771973	0.28592443466186523	0.34503626823425293	0.338878870010376
M_01000100001000110011000001000000	8.69360613822937	97.2636153221325	212.527230644265	213.27103229715755	244.2920924318678	19	0.4561154842376709	0.32654905319213867	0.5382778644561768	0.8057749271392822	0.3851430416107178	0.24223637580871582	0.5769386291503906	0.28940606117248535	0.37125539779663086	0.45836853981018066	0.390733003616333	0.633019208908081	0.4408912658691406	0.3320038318634033	0.3994596004486084	0.43127870559692383	0.3542792797088623	0.3943614959716797	0.42473816871643066	0.4427762031555176
M_00000100001000111010000001000001	11.02890658378601	21.312566761972352	60.625133523944704	61.36893517683727	92.38999531154752	16	0.5924174785614014	0.5563077926635742	0.49587082862854004	0.4581432342529297	0.8614568710327148	0.4670729637145996	0.46426820755004883	0.40587353706359863	0.36885523796081543	0.48518896102905273	0.3130381107330322	0.36379384994506836	0.5783929824829102	1.5730280876159668	0.675330400466919	0.6303277015686035	0.5739226341247559	0.4988749027252197	0.2983386516571045	0.3684041500091553
M_01000100001000111000000001000001	8.778731107711792	27.095683740149305	72.19136748029861	72.93516913319117	103.95622926790142	17	0.4140963554382324	0.3846280574798584	0.5188078880310059	0.4169273376464844	0.49442028999328613	0.31259846687316895	0.574028730392456	0.5120847225189209	0.37015676498413086	0.5508062839508057	0.521892786026001	0.3897719383239746	0.46897029876708984	0.320540189743042	0.46978187561035156	0.4152097702026367	0.5615272521972656	0.4229004383087158	0.3456268310546875	0.31395483016967773
M_01000100001000011010000001000001	8.502159833908081	38.40521556190174	94.81043112380348	95.55423277669604	126.5752929114063	20	0.46741342544555664	0.38750362396240234	0.4051029682159424	0.47824573516845703	0.3533167839050293	0.3670494556427002	0.45941162109375	0.5131731033325195	0.4268662929534912	0.46678900718688965	0.2634003162384033	0.4318711757659912	0.3257737159729004	0.5302445888519287	0.3896796703338623	0.37146639823913574	0.4759185314178467	0.36924219131469727	0.3548734188079834	0.6648178100585938
M_01000100001000111010000000000001	7.761531591415405	93.19798717349799	204.39597434699598	205.13977599988854	236.1608361345988	19	0.24600505828857422	0.4039113521575928	0.290189266204834	0.4202907085418701	0.37769079208374023	0.2943277359008789	0.31560730934143066	0.6331279277801514	0.42293691635131836	0.5606355667114258	0.4689764976501465	0.35674095153808594	0.5669629573822021	0.37860727310180664	0.20974206924438477	0.38976383209228516	0.33858251571655273	0.38599491119384766	0.4340949058532715	0.26734304428100586
M_01000100000000111010000001000001	9.881319284439087	20.87068969968288	59.74137939936576	60.485181052258326	91.50624118696857	16	0.4300992488861084	0.5021538734436035	0.4576239585876465	0.32256555557250977	0.6184730529785156	0.3955390453338623	0.5016295909881592	0.5455567836761475	0.697084903717041	0.3958711624145508	0.5802600383758545	0.47405385971069336	0.34371304512023926	0.5181930065155029	0.48798298835754395	0.9173934459686279	0.5837416648864746	0.5325989723205566	0.2969362735748291	0.2798488140106201
M_01000000001000111010000001000001	15.876354455947876	38.87536129157221	95.75072258314442	96.49452423603698	127.51558437074723	16	0.7521862983703613	1.0398762226104736	0.7213785648345947	1.1231825351715088	0.5840363502502441	1.151153564453125	0.5528936386108398	1.6516304016113281	0.5912923812866211	0.48237013816833496	0.46961140632629395	0.4681570529937744	0.7706975936889648	1.5541000366210938	0.731511116027832	0.8008527755737305	0.6200850009918213	0.56595778465271	0.5287833213806152	0.7165982723236084
M_01000100001000111010000001000000	16.230757236480713	93.83992352272273	205.67984704544546	206.423648698338	237.44470883304825	20	0.7763369083404541	0.610252857208252	1.0546319484710693	1.0149266719818115	0.9602808952331543	0.7990949153900146	0.7110528945922852	0.6525042057037354	0.45070981979370117	0.7192482948303223	0.34543824195861816	0.7052221298217773	0.4142594337463379	0.5338840484619141	0.5491383075714111	0.9346036911010742	1.698054552078247	1.3844218254089355	0.716848611831665	1.1998469829559326
M_00010100001000110010000001000001	31.47827672958374	21.220705544345392	60.441411088690785	61.18521274158335	92.2062728762936	9	5.622456073760986	1.0403707027435303	1.845634937286377	1.528334140777588	4.272147178649902	3.452683925628662	2.8441953659057617	1.6267454624176025	0.8022627830505371	1.8170385360717773	0.7440776824951172	0.8913290500640869	0.8337719440460205	0.9034228324890137	0.4453136920928955	0.6898953914642334	0.39857006072998047	0.7569444179534912	0.6274313926696777	0.335651159286499
M_01010100001000110000000001000001	28.53762459754944	27.54791232020967	73.09582464041934	73.8396262933119	104.86068642802215	10	0.5683813095092773	1.2373924255371094	2.3725497722625732	0.9235062599182129	1.160435438156128	1.2278094291687012	3.343876600265503	0.7108500003814697	1.1941242218017578	2.4435670375823975	1.1587870121002197	2.0643582344055176	1.6074514389038086	0.6588044166564941	2.2931582927703857	0.5268666744232178	0.7800421714782715	1.4127140045166016	1.3380100727081299	1.514939785003662
M_01010100001000010010000001000001	13.715984106063843	36.47297377586361	90.94594755172722	91.68974920461977	122.71080933933003	19	0.48342204093933105	0.41260290145874023	0.4882023334503174	0.7605514526367188	0.8567459583282471	0.7437465190887451	1.0390338897705078	0.3845365047454834	0.43101978302001953	0.6184289455413818	1.3166084289550781	0.5140719413757324	0.8773019313812256	0.4137866497039795	0.5661790370941162	0.48399782180786133	0.7217705249786377	0.7329552173614502	0.8378164768218994	1.0332057476043701
M_01010100001000110010000000000001	8.990460634231567	75.36359775630366	168.72719551260732	169.47099716549988	200.49205730021015	19	0.5325820446014404	0.3465125560760498	0.3997511863708496	0.4564673900604248	0.28101110458374023	0.3618202209472656	0.5779790878295898	0.540499210357666	0.404052734375	0.41406798362731934	0.452150821685791	0.49138832092285156	0.5572855472564697	0.3681662082672119	0.2453014850616455	0.5847246646881104	0.44687843322753906	0.6495442390441895	0.5070023536682129	0.3732750415802002
M_01010100000000110010000001000001	20.42171025276184	18.44578351896793	54.89156703793586	55.63536869082842	86.65642882553867	17	0.8847646713256836	0.356365442276001	0.6157004833221436	0.7389140129089355	0.41898012161254883	0.9641330242156982	0.9457666873931885	0.540013313293457	0.8198974132537842	0.7978684902191162	0.7500605583190918	3.938262462615967	1.0320425033569336	1.735870361328125	1.2787973880767822	1.0248448848724365	1.1123323440551758	0.6552090644836426	1.2386748790740967	0.5732121467590332
M_01010000001000110010000001000001	24.94609236717224	40.19094088803457	98.38188177606914	99.1256834289617	130.14674356367195	15	0.6676244735717773	0.800861120223999	3.2305102348327637	0.5630893707275391	0.6903610229492188	0.6797728538513184	0.9412214756011963	2.4687340259552	0.7382891178131104	2.112727403640747	1.3635625839233398	1.6907377243041992	0.8572313785552979	0.7257499694824219	0.7227771282196045	1.520827293395996	0.7956476211547852	0.7227315902709961	2.4170913696289062	1.2365446090698242
M_01010100001000110010000001000000	10.826938152313232	83.03038753994934	184.0607750798987	184.80457673279125	215.8256368675015	20	0.6728975772857666	0.5007152557373047	0.3912467956542969	0.7309913635253906	0.5129635334014893	0.5249302387237549	0.38956594467163086	1.4119856357574463	0.38623690605163574	0.7624795436859131	0.46611475944519043	0.3390510082244873	0.5464093685150146	0.6493639945983887	0.5817277431488037	0.2548635005950928	0.391693115234375	0.4699845314025879	0.4654881954193115	0.37822914123535156
M_00000100001000110110000001000001	11.133820295333862	21.353212944225184	60.70642588845037	61.45022754134293	92.47128767605318	13	0.6494359970092773	0.6680552959442139	0.4590888023376465	0.4852020740509033	1.1876823902130127	0.4668447971343994	0.4849734306335449	0.6485896110534668	0.8424253463745117	0.4174017906188965	0.5395145416259766	0.4493284225463867	0.40369582176208496	0.5011672973632812	0.4323749542236328	0.4752495288848877	0.48116564750671387	0.7415201663970947	0.45236945152282715	0.3477349281311035
M_01000100001000110100000001000001	11.974687576293945	29.677079295444624	77.35415859088926	78.09796024378181	109.11902037849205	15	0.38074469566345215	0.6091725826263428	0.3800315856933594	0.39951252937316895	0.6074087619781494	0.6201565265655518	0.647022008895874	0.4581470489501953	0.34763360023498535	0.5966112613677979	0.6957275867462158	0.49422526359558105	0.38271164894104004	0.8089702129364014	0.778801679611206	0.8405818939208984	0.8475635051727295	0.8024327754974365	0.7908377647399902	0.48639464378356934
M_01000100001000010110000001000001	14.8638436794281	38.709035336434326	95.41807067286865	96.16187232576121	127.18293246047146	20	1.012634038925171	0.779273271560669	0.9015779495239258	0.8248627185821533	1.218503475189209	0.4822981357574463	0.2750372886657715	1.159409523010254	0.7176675796508789	1.1379528045654297	0.6338062286376953	0.5935943126678467	0.6199464797973633	0.4941587448120117	0.30080676078796387	0.5649521350860596	1.0067827701568604	0.7016916275024414	0.8879201412200928	0.5509676933288574
M_01000100001000110110000000000001	10.31082558631897	95.87613105555421	209.75226211110842	210.49606376400098	241.51712389871125	18	0.42383885383605957	0.3186647891998291	0.2900047302246094	0.8469338417053223	0.5573058128356934	0.6634597778320312	0.3668708801269531	0.3465445041656494	0.2949485778808594	1.0737724304199219	0.43087005615234375	0.2817986011505127	0.6089775562286377	0.6023719310760498	0.9284219741821289	0.898308277130127	0.4242217540740967	0.42655277252197266	0.23700213432312012	0.28995633125305176
M_01000100000000110110000001000001	16.39918613433838	20.46180496681963	58.92360993363926	59.66741158653183	90.68847172124208	19	0.6713135242462158	1.0415942668914795	1.0330626964569092	0.6841857433319092	0.7070155143737793	0.6569833755493164	0.6085786819458008	1.2659106254577637	0.7674739360809326	0.3890247344970703	0.9651799201965332	0.8822672367095947	0.719616174697876	0.5132780075073242	0.5941312313079834	0.4886343479156494	0.7821235656738281	1.6550698280334473	1.0015900135040283	0.9721527099609375
M_01000000001000110110000001000001	15.082154035568237	41.29185947617924	100.58371895235848	101.32752060525104	132.34858073996128	17	0.9408957958221436	0.6329553127288818	0.9547004699707031	0.8925085067749023	0.5012040138244629	0.6181590557098389	0.9587881565093994	0.9758615493774414	1.248307228088379	0.8988456726074219	0.6750433444976807	0.5251021385192871	0.600531816482544	0.4292130470275879	0.5647990703582764	0.8971185684204102	0.5425481796264648	1.291480541229248	0.4945716857910156	0.43951988220214844
M_01000100001000110110000001000000	18.004153966903687	95.88395692077268	209.76791384154535	210.5117154944379	241.53277562914815	18	0.31226444244384766	0.632591962814331	0.6850309371948242	1.2015302181243896	0.7801055908203125	0.6195981502532959	0.7812469005584717	0.8656191825866699	0.5870683193206787	0.4884605407714844	0.8607239723205566	0.597482442855835	1.4293410778045654	1.2079620361328125	0.49541521072387695	0.9269404411315918	3.261662721633911	0.9748444557189941	1.0224478244781494	0.2738175392150879
M_10000100001000110010000001000001	17.557243585586548	20.337605246080187	58.675210492160375	59.41901214505294	90.44007227976319	6	0.9333198070526123	1.1338164806365967	1.0009984970092773	2.4645349979400635	1.7964575290679932	2.1194777488708496	1.7453291416168213	0.873051643371582	1.1633937358856201	0.7251265048980713	0.5273399353027344	0.5132193565368652	0.5289154052734375	0.2862544059753418	0.26819705963134766	0.17811250686645508	0.3126201629638672	0.4264180660247803	0.27745652198791504	0.2832040786743164
M_11000100001000110000000001000001	38.06522560119629	30.356139074408603	78.7122781488172	79.45607980170976	110.47713993642002	13	0.6572225093841553	0.691540002822876	0.8082656860351562	4.118843078613281	0.35314345359802246	2.101524829864502	2.733658790588379	0.9932365417480469	3.345871925354004	1.8602285385131836	1.3869285583496094	9.874444723129272	2.2549352645874023	2.1959033012390137	0.7829372882843018	0.6694049835205078	1.8440487384796143	0.9174282550811768	0.2619144916534424	0.2137446403503418
M_11000100001000010010000001000001	17.313323259353638	35.568531535435255	89.13706307087051	89.88086472376307	120.90192485847332	15	2.4120218753814697	1.042820930480957	1.779282808303833	1.2569267749786377	0.7886383533477783	0.5939455032348633	0.3888726234436035	0.8146121501922607	1.9149951934814453	0.9302530288696289	0.9259858131408691	0.8026602268218994	0.7939629554748535	1.0696723461151123	0.8490548133850098	0.2138843536376953	0.2537543773651123	0.16774439811706543	0.17121458053588867	0.1430201530456543
M_11000100001000110010000000000001	30.073395490646362	90.16446431415001	198.32892862830002	199.07273028119258	230.09379041590284	16	1.316230058670044	1.0180916786193848	1.734008550643921	1.3743557929992676	1.7203259468078613	1.3381257057189941	1.2243430614471436	4.7635133266448975	2.7995941638946533	2.194364309310913	1.2386317253112793	1.6711692810058594	1.5950477123260498	0.8315503597259521	0.7720444202423096	3.6787545680999756	0.18677568435668945	0.17540264129638672	0.16910123825073242	0.27196526527404785
M_11000100000000110010000001000001	20.05342674255371	16.802449588542785	51.60489917708557	52.348700829978135	83.36976096468838	3	0.6463141441345215	0.9664247035980225	0.6406409740447998	1.06937575340271	1.5740232467651367	1.4498662948608398	2.1228508949279785	0.8378908634185791	0.6737134456634521	0.8667325973510742	3.1270694732666016	2.187072515487671	0.8964138031005859	0.6381363868713379	1.3161406517028809	0.2862861156463623	0.19233274459838867	0.17748188972473145	0.18817424774169922	0.1964859962463379
M_11000000001000110010000001000001	37.028594732284546	28.469002046833907	74.93800409366781	75.68180574656037	106.70286588127063	11	1.8783271312713623	1.6852917671203613	1.7831697463989258	4.603129863739014	1.803959608078003	0.7198026180267334	5.734801530838013	4.58385705947876	6.018270254135132	2.2555975914001465	2.3737549781799316	1.951744794845581	0.32428693771362305	0.16374993324279785	0.19575190544128418	0.18140697479248047	0.22877097129821777	0.17560911178588867	0.21959781646728516	0.14771413803100586
M_11000100001000110010000001000000	44.83168339729309	89.54600413634675	197.0920082726935	197.83580992558606	228.85687006029633	10	0.9209978580474854	5.479982614517212	1.9364326000213623	2.277432441711426	3.473860502243042	8.283929347991943	3.8278234004974365	2.0440456867218018	6.907137870788574	5.939721584320068	1.5969433784484863	0.2280411720275879	0.20956850051879883	0.28362202644348145	0.2077796459197998	0.19067788124084473	0.3026998043060303	0.2444472312927246	0.28600358963012695	0.1905362606048584
M_00000100101000110010000001000001	12.213528633117676	21.071396773068635	60.14279354613727	60.886595199029834	91.90765533374008	16	0.7477507591247559	0.47556638717651367	0.6406221389770508	0.4912693500518799	0.7332582473754883	0.34824562072753906	0.4528200626373291	0.39321041107177734	0.4267711639404297	0.5853261947631836	0.4952702522277832	0.5316517353057861	0.8686857223510742	0.7951114177703857	0.781156063079834	0.8140900135040283	0.9452319145202637	0.5887894630432129	0.5633063316345215	0.5353953838348389
M_01000100101000110000000001000001	17.273428678512573	30.107762694766855	78.21552538953371	78.95932704242627	109.98038717713652	18	1.390275239944458	0.6013426780700684	0.46303224563598633	0.5171432495117188	0.4996311664581299	0.6398077011108398	0.5623953342437744	1.158499002456665	0.3839850425720215	0.7843616008758545	0.42192983627319336	0.46605730056762695	0.4540426731109619	1.876915454864502	0.566035270690918	0.5906283855438232	1.5651969909667969	2.712614059448242	1.1577746868133545	0.4617607593536377
M_01000100101000010010000001000001	9.864892959594727	37.98101054597473	93.96202109194947	94.70582274484202	125.72688287955228	18	0.4508354663848877	0.5674631595611572	0.5577569007873535	0.3717777729034424	0.4659855365753174	0.727531909942627	0.35923099517822266	0.43723201751708984	0.6027374267578125	0.7801649570465088	0.5340070724487305	0.439394474029541	0.5602271556854248	0.44313621520996094	0.48865365982055664	0.3262209892272949	0.43296217918395996	0.4234507083892822	0.5402400493621826	0.355884313583374
M_01000100101000110010000000000001	11.422099590301514	95.26900635933532	208.53801271867064	209.2818143715632	240.30287450627344	18	0.3950927257537842	0.3569011688232422	0.41596198081970215	1.2873222827911377	0.5788109302520752	0.34737348556518555	0.6178207397460938	0.7680811882019043	0.7108700275421143	0.5309205055236816	0.3254854679107666	0.4809236526489258	0.588972806930542	0.8990354537963867	0.4669921398162842	0.53678297996521	0.4709744453430176	0.6329751014709473	0.39466285705566406	0.6161396503448486
M_01000100100000110010000001000001	10.8764009475708	20.67957372998788	59.35914745997576	60.10294911286832	91.12400924757857	14	0.6134092807769775	0.34763383865356445	0.6998691558837891	0.3476564884185791	0.4016587734222412	0.5257425308227539	0.664231538772583	0.28811192512512207	0.47784876823425293	0.40184688568115234	1.42649245262146	0.47210264205932617	0.6740694046020508	0.5823619365692139	0.5248904228210449	0.643965482711792	0.8019225597381592	0.33234477043151855	0.46718931198120117	0.18305277824401855
M_01000000101000110010000001000001	10.398956060409546	40.57531517098889	99.15063034197777	99.89443199487033	130.91549212958057	15	0.36673593521118164	0.45370984077453613	0.36138129234313965	0.4887220859527588	0.42737293243408203	0.46996569633483887	0.3512766361236572	0.6307449340820312	0.5218222141265869	0.633188009262085	0.4908597469329834	0.45448994636535645	0.6277697086334229	0.5683789253234863	0.5957632064819336	0.5690066814422607	0.9192674160003662	0.8025627136230469	0.30002737045288086	0.36591076850891113
M_01000100101000110010000001000000	9.183332204818726	95.38963959170582	208.77927918341163	209.5230808363042	240.54414097101443	20	0.2639646530151367	0.7175254821777344	0.4821350574493408	0.3709242343902588	0.4451639652252197	0.2804880142211914	0.5258350372314453	0.35747790336608887	0.531693696975708	0.6647543907165527	0.5060703754425049	0.4572923183441162	0.47513628005981445	0.5951712131500244	0.3906857967376709	0.46007871627807617	0.4262733459472656	0.5636467933654785	0.3195681571960449	0.34944677352905273
M_00000100001000110010000001100001	12.491668224334717	21.24729247653518	60.49458495307036	61.23838660596292	92.25944674067317	12	0.39493536949157715	0.5018565654754639	0.908165693283081	0.6174657344818115	0.522775411605835	0.7833154201507568	0.8397581577301025	0.4371943473815918	0.5556092262268066	0.4868326187133789	0.7775793075561523	1.1831369400024414	1.4094202518463135	0.2947671413421631	0.33875417709350586	0.6734347343444824	0.43703508377075195	0.374100923538208	0.7053627967834473	0.2501683235168457
M_01000100001000110000000001100001	17.646471977233887	29.736445029563782	77.47289005912756	78.21669171202012	109.23775184673038	18	0.8356814384460449	0.512798547744751	1.2659649848937988	0.8294641971588135	0.6310956478118896	0.6912131309509277	0.4576091766357422	1.0659701824188232	0.7001879215240479	0.4401419162750244	0.9148821830749512	0.7789714336395264	1.4562451839447021	0.51786208152771	0.40956735610961914	0.6541533470153809	0.7325344085693359	2.446481943130493	1.1185529232025146	1.18709397315979
M_01000100001000010010000001100001	12.09059739112854	38.475581629336126	94.95116325867225	95.69496491156481	126.71602504627506	19	0.4379608631134033	0.44301629066467285	0.5115377902984619	0.3483753204345703	0.4150204658508301	1.1319658756256104	0.6703250408172607	0.528778076171875	0.3683316707611084	0.9691293239593506	0.41940999031066895	0.7272908687591553	0.3798081874847412	0.5716116428375244	1.2574827671051025	0.6760780811309814	0.669642448425293	0.48052978515625	0.35509657859802246	0.7292063236236572
M_01000100001000110010000000100001	11.90663480758667	94.55244594611506	207.1048918922301	207.84869354512267	238.8697536798329	20	0.37077760696411133	0.3248786926269531	0.6872668266296387	0.860105037689209	0.39598894119262695	0.5171427726745605	0.4024617671966553	0.6150023937225342	0.6746704578399658	0.8092727661132812	1.1268401145935059	0.5708420276641846	0.4898967742919922	0.5036361217498779	0.5411159992218018	0.6766555309295654	0.41600537300109863	0.7093844413757324	0.38248109817504883	0.8322100639343262
M_01000100000000110010000001100001	17.042725086212158	20.411973053235663	58.823946106471325	59.56774775936389	90.58880789407414	17	0.5132884979248047	0.5412766933441162	0.8758251667022705	1.0474631786346436	0.9431877136230469	1.1973445415496826	1.1147940158843994	0.7147104740142822	0.5267431735992432	0.47601985931396484	1.3008792400360107	0.7745544910430908	0.5404109954833984	0.4874451160430908	0.5085971355438232	0.832388162612915	1.78056001663208	1.0113508701324463	0.662339448928833	1.1935462951660156
M_01000000001000110010000001100001	10.083749055862427	40.60076958654183	99.20153917308366	99.94534082597622	130.96640096068649	16	0.5631489753723145	0.47640132904052734	0.5061819553375244	0.42246055603027344	0.30357837677001953	0.7135252952575684	0.46973347663879395	0.5913121700286865	0.3468444347381592	0.532414436340332	0.37051987648010254	0.6193804740905762	0.6317267417907715	0.6222257614135742	0.4212369918823242	0.6738686561584473	0.6038248538970947	0.5588381290435791	0.2922070026397705	0.3643195629119873
M_01000100001000110010000001100000	10.133386135101318	97.23483733545555	212.4696746709111	213.21347632380366	244.2345364585139	20	0.32895946502685547	0.4072239398956299	0.39809250831604004	0.5294711589813232	0.8022830486297607	0.5954532623291016	0.4097154140472412	0.5429954528808594	0.2592196464538574	0.4378817081451416	0.3373556137084961	0.4514122009277344	0.49361491203308105	0.45467329025268555	0.629589319229126	0.3422203063964844	0.7725026607513428	0.3830223083496094	0.33787989616394043	1.2198200225830078
M_00000100011000110010000001000001	16.30944061279297	18.71910121419514	55.43820242839028	56.18200408128284	87.2030642159931	13	0.6652562618255615	0.9812183380126953	0.8672654628753662	1.3265321254730225	0.7430994510650635	0.7123818397521973	0.8346426486968994	1.6556758880615234	1.0720996856689453	0.5465590953826904	1.066735029220581	0.8506641387939453	1.130690336227417	0.8907995223999023	0.7272560596466064	0.47089219093322754	0.5926346778869629	0.5449931621551514	0.2904493808746338	0.33959531784057617
M_01000100011000110000000001000001	16.601441621780396	29.82798402210664	77.65596804421328	78.39976969710584	109.42082983181609	15	0.618232250213623	1.074866771697998	0.33679723739624023	0.4808690547943115	0.45702433586120605	0.5407013893127441	0.7322432994842529	0.40496301651000977	1.322495937347412	0.5528233051300049	0.4127469062805176	0.864069938659668	1.1807212829589844	2.843001127243042	1.1083426475524902	0.6656608581542969	1.424330711364746	0.8479745388031006	0.2881932258605957	0.44538378715515137
M_01000100011000010010000001000001	18.097485780715942	18.730637003747287	55.46127400749457	56.20507566038714	87.22613579509738	9	0.670400857925415	1.1489636898040771	1.3854894638061523	0.9413266181945801	1.7095439434051514	0.780933141708374	1.0234870910644531	1.5872011184692383	1.591315507888794	1.1063194274902344	1.0680766105651855	1.088862419128418	0.4553847312927246	0.8177876472473145	0.4571986198425293	0.43307948112487793	0.4612996578216553	0.5349230766296387	0.40091395378112793	0.434978723526001
M_01000100011000110010000000000001	8.831803560256958	94.6519269454781	207.3038538909562	208.04765554384875	239.068715678559	19	0.32454895973205566	0.3916745185852051	0.363386869430542	0.3815724849700928	0.28728699684143066	0.35109734535217285	0.26018619537353516	0.636420726776123	0.6713333129882812	0.3194594383239746	0.41941308975219727	0.48070526123046875	0.5157256126403809	0.43303585052490234	0.26001858711242676	0.6194202899932861	0.4850318431854248	0.322833776473999	0.4549143314361572	0.8537380695343018
M_01000100010000110010000001000001	11.85395884513855	20.398242875478587	58.796485750957174	59.54028740384974	90.56134753855999	15	0.5362794399261475	0.3452897071838379	0.5868246555328369	0.4315035343170166	0.7610399723052979	0.5814001560211182	0.47136402130126953	0.61061692237854	0.7536275386810303	1.019925832748413	0.5286450386047363	0.4661843776702881	0.5119357109069824	0.5726439952850342	0.9942078590393066	0.4928550720214844	0.6879920959472656	0.5616452693939209	0.4664421081542969	0.47353553771972656
M_01000000011000110010000001000001	11.822529554367065	41.30306633834548	100.60613267669096	101.34993432958352	132.37099446429377	12	0.6381244659423828	0.3880026340484619	0.5218901634216309	0.31490445137023926	0.5757932662963867	0.42254638671875	0.46486496925354004	0.7313108444213867	0.9126496315002441	0.41013336181640625	0.8027641773223877	0.5323052406311035	1.416053056716919	0.7043421268463135	0.4912092685699463	0.6290419101715088	0.39268064498901367	0.28555917739868164	0.401958703994751	0.7863950729370117
M_01000100011000110010000001000000	11.961513996124268	96.21970512311094	210.43941024622188	211.18321189911444	242.20427203382468	20	0.43819546699523926	0.6932275295257568	0.7810096740722656	0.5011050701141357	0.5393624305725098	0.5849707126617432	0.36981773376464844	0.5293502807617188	1.1128871440887451	0.6396682262420654	0.6199641227722168	0.4106872081756592	0.6081326007843018	0.7183253765106201	0.36831164360046387	0.9590165615081787	0.4462463855743408	0.6798155307769775	0.4269075393676758	0.5345127582550049
M_00000100001100110010000001000001	14.115936517715454	21.171102471934233	60.34220494386847	61.08600659676103	92.10706673147128	17	0.5652844905853271	0.42650890350341797	0.6295852661132812	0.488189697265625	0.3639805316925049	3.2527859210968018	0.7528636455535889	0.5357599258422852	0.5201489925384521	0.7251839637756348	0.5175871849060059	0.664804220199585	0.4746525287628174	0.4624624252319336	0.7093160152435303	0.40633726119995117	0.9911057949066162	0.7612695693969727	0.3961167335510254	0.47199344635009766
M_01000100001100110000000001000001	9.805872440338135	30.091975793454733	78.18395158690947	78.92775323980203	109.94881337451227	16	0.4216330051422119	0.5931370258331299	0.540583610534668	0.7667169570922852	0.3865327835083008	0.5214729309082031	0.5493307113647461	0.35343122482299805	0.40284252166748047	0.5967328548431396	0.5070085525512695	0.2908599376678467	0.398390531539917	0.5919113159179688	0.43468379974365234	0.38736438751220703	0.592972993850708	0.8572659492492676	0.361175537109375	0.25182580947875977
M_01000100001100010010000001000001	9.25744080543518	38.361940346174784	94.72388069234957	95.46768234524212	126.48874247995238	20	0.48882460594177246	0.42418789863586426	0.6989641189575195	0.2969233989715576	0.3495819568634033	0.3418302536010742	0.6486809253692627	0.3681206703186035	0.4763336181640625	0.8339352607727051	0.2652449607849121	0.47001171112060547	0.43576860427856445	0.7313070297241211	0.37845277786254883	0.39690566062927246	0.3908398151397705	0.34638524055480957	0.4599027633666992	0.45523953437805176
M_01000100001100110010000000000001	12.157436847686768	92.04810404058597	202.09620808117194	202.8400097340645	233.86106986877473	20	0.776231050491333	0.41727614402770996	0.4220852851867676	0.8381702899932861	0.8468101024627686	0.43694543838500977	0.6918492317199707	0.6019291877746582	0.40410423278808594	0.50510573387146	0.3791630268096924	0.36419177055358887	0.7979545593261719	0.7111427783966064	0.45517706871032715	0.5650467872619629	0.3742220401763916	0.9486865997314453	0.9778964519500732	0.643449068069458
